data;URUBU - 001;URUBU - 002;URUBU - 003;URUBU - 004;URUBU - 005;URUBU - 006;URUBU - 007;URUBU - 008;URUBU - 009;URUBU - 010;URUBU - 011;URUBU - 012;URUBU - 014;URUBU - 015;URUBU - 016;URUBU - 017;URUBU - 018;URUBU - 019;URUBU - 020;URUBU - 021;URUBU - 022;URUBU - 023;URUBU - 025;URUBU - 026;URUBU - 030;URUBU - 031;URUBU - 032;URUBU - 033;URUBU - 034;URUBU - 035;URUBU - 036;URUBU - 037;URUBU - 038;URUBU - 039;URUBU - 040;URUBU - 041;URUBU - 042
30/JANUARY/2018;None;None;None;None;None;0;0;None;None;None;None;0;None;None;None;None;None;None;None;0;None;0;None;None;None;None;None;None;None;None;None;None;None;None;None;None;None
31/JANUARY/2018;None;None;None;None;None;0;0;None;None;None;None;18453.254;None;None;None;None;None;None;None;0;None;45527.523;None;None;None;None;None;None;None;None;None;None;None;None;None;None;None
1/FEBRUARY/2018;None;None;None;None;None;0;0;None;None;None;None;0;None;None;None;None;None;None;None;0;None;35925.203;None;None;None;None;None;None;None;None;None;None;None;None;None;None;None
2/FEBRUARY/2018;None;None;None;None;None;0;0;None;None;None;None;0;None;None;None;None;None;None;None;0;None;0;None;None;None;None;None;None;None;None;None;None;None;None;None;None;None
3/FEBRUARY/2018;None;None;None;None;None;0;0;None;None;None;None;0;None;None;None;None;None;4639.9546;None;0;None;0;None;None;None;None;None;None;None;None;None;None;None;None;None;None;None
4/FEBRUARY/2018;None;None;None;None;None;0;0;None;None;None;None;0;None;None;None;None;None;0;None;0;None;0;None;None;None;None;None;None;None;None;None;None;None;None;None;None;None
5/FEBRUARY/2018;None;None;None;None;None;0;0;None;None;None;None;0;None;None;None;None;None;None;None;0;None;0;None;None;None;None;None;None;None;None;None;None;None;None;None;None;None
6/FEBRUARY/2018;None;None;None;None;None;0;0;None;None;None;None;0;None;None;None;None;None;None;None;0;None;0;None;None;None;None;None;None;None;None;None;None;None;None;None;None;None
7/FEBRUARY/2018;None;None;None;None;None;0;0;None;None;None;None;0;None;None;None;None;None;None;None;0;None;0;None;None;None;None;None;None;None;None;None;None;None;None;None;None;None
8/FEBRUARY/2018;None;None;None;None;None;0;0;None;None;None;None;0;None;None;None;None;None;None;None;0;None;0;None;None;None;None;None;None;None;None;None;None;None;None;None;None;None
9/FEBRUARY/2018;None;None;None;None;None;0;0;None;None;None;None;0;None;None;None;None;None;None;None;0;None;0;None;None;None;None;None;None;None;None;None;None;None;None;None;None;None
10/FEBRUARY/2018;None;None;None;None;None;386.64325;2348.1394;None;None;None;None;54.492565;None;None;None;None;None;None;None;0;None;0;None;None;None;None;None;None;None;None;None;None;None;None;None;None;None
11/FEBRUARY/2018;None;None;None;None;None;0;10.633267;None;None;None;None;0;None;None;None;None;None;None;None;0;None;0;None;None;None;None;None;None;None;None;None;None;None;None;None;None;None
12/FEBRUARY/2018;None;None;None;None;None;0;13.543377;None;None;None;None;0;None;None;None;None;None;None;None;0;None;0;None;None;None;None;None;None;None;None;None;None;None;None;None;None;None
13/FEBRUARY/2018;None;None;None;None;None;0;46.245693;None;None;None;None;0;None;None;None;None;None;None;None;0;None;0;None;None;None;None;None;None;None;None;None;None;None;None;None;None;None
14/FEBRUARY/2018;None;None;None;None;None;0;33.484524;None;None;None;None;3.3730145;None;None;None;None;None;None;None;0;None;0;None;None;None;None;None;None;None;None;None;None;None;None;None;None;None
15/FEBRUARY/2018;None;None;None;None;None;0;66.38018;None;None;None;None;0;None;None;None;None;None;None;None;0;None;0;None;None;None;None;None;None;None;None;None;None;None;None;None;None;None
16/FEBRUARY/2018;None;None;None;None;None;0;43.521698;None;None;None;None;0;None;None;None;None;None;None;None;0;None;0;None;None;None;None;None;None;None;None;None;None;None;None;None;None;None
17/FEBRUARY/2018;None;None;None;None;None;0;4.4353538;None;None;None;None;0;None;None;None;None;None;None;None;0;None;0;None;None;None;None;None;None;None;None;None;None;None;None;None;None;None
18/FEBRUARY/2018;None;None;None;None;None;27767.645;26301.088;None;None;None;None;0;None;None;None;None;None;None;None;0;None;0;None;None;None;None;None;None;None;None;None;None;None;None;None;None;None
19/FEBRUARY/2018;None;None;None;None;None;47298.02;46865.96;None;None;None;None;0;None;None;None;None;None;None;None;0;None;0;None;None;None;None;None;None;None;None;None;None;None;None;None;None;None
20/FEBRUARY/2018;None;None;None;None;None;0;87.42988;None;None;None;None;0;None;None;None;None;None;None;None;0;None;0;None;None;None;None;None;None;None;None;None;None;None;None;None;None;None
21/FEBRUARY/2018;None;None;None;None;None;0;28.923784;None;None;None;None;0;None;None;None;None;None;None;None;0;None;0;None;None;None;None;None;None;None;None;None;None;None;None;None;None;None
22/FEBRUARY/2018;None;None;None;None;None;0;45.743095;None;None;None;None;0;None;None;None;None;None;None;None;0;None;0;None;None;None;None;None;None;None;None;None;None;None;None;None;None;None
23/FEBRUARY/2018;None;None;None;None;None;0;8.982759;None;None;None;None;0;None;None;None;None;None;None;None;0;None;0;None;None;None;None;None;None;None;None;None;None;None;None;None;None;None
24/FEBRUARY/2018;None;None;None;None;None;0;5.519207;None;None;None;None;26229.15;None;None;None;None;None;None;None;0;None;0;None;None;None;None;None;None;None;None;None;None;None;None;None;None;None
25/FEBRUARY/2018;None;None;None;None;None;0;12.546045;None;None;None;None;0;None;None;None;None;None;None;None;0;None;0;None;None;None;None;None;None;None;None;None;None;None;None;None;None;None
26/FEBRUARY/2018;None;None;None;None;None;0;39.941517;None;None;None;None;0;None;None;None;None;None;None;None;0;None;0;None;None;None;None;None;None;None;None;None;None;None;None;None;None;None
27/FEBRUARY/2018;None;None;None;None;None;0;12.9449;None;None;None;None;34157.523;None;None;None;None;None;None;None;0;None;0;None;None;None;None;None;None;None;None;None;None;None;None;None;None;None
28/FEBRUARY/2018;None;None;None;None;None;0;6.467776;None;None;None;None;0;None;None;None;None;None;None;None;0;None;0;None;None;None;None;None;None;None;None;None;None;None;None;None;None;None
29/FEBRUARY/2018;None;None;None;None;None;None;None;None;None;None;None;None;None;None;None;None;None;None;None;None;None;None;None;None;None;None;None;None;None;None;None;None;None;None;None;None;None
30/FEBRUARY/2018;None;None;None;None;None;None;None;None;None;None;None;None;None;None;None;None;None;None;None;None;None;None;None;None;None;None;None;None;None;None;None;None;None;None;None;None;None
31/FEBRUARY/2018;None;None;None;None;None;None;None;None;None;None;None;None;None;None;None;None;None;None;None;None;None;None;None;None;None;None;None;None;None;None;None;None;None;None;None;None;None
1/MARCH/2018;None;None;None;None;None;0;8.841306;None;None;None;None;0;None;None;None;None;None;None;None;0;None;0;None;None;None;None;None;None;None;None;None;None;None;None;None;None;None
2/MARCH/2018;None;None;None;None;None;0;18.891983;None;None;None;None;0;None;None;None;None;None;None;None;0;None;0;None;None;None;None;None;None;None;None;None;None;None;None;None;None;None
3/MARCH/2018;None;None;None;None;None;25743.57;37542.496;None;None;None;None;0;None;None;None;None;None;None;None;0;None;0;None;None;None;17808.623;2370.9734;None;None;None;None;None;None;None;None;None;None
4/MARCH/2018;None;None;None;None;None;63581.05;61799.89;None;None;None;None;43280.785;None;None;None;None;None;None;None;0;None;0;None;None;None;61238.527;48629.848;None;None;None;None;None;None;None;None;None;None
5/MARCH/2018;None;None;None;None;None;54071.816;52255.215;None;None;None;None;38042.527;None;None;None;None;None;None;None;0;None;0;None;None;None;51459.508;61640.438;None;None;None;None;None;None;None;None;None;None
6/MARCH/2018;None;None;None;None;None;36160.836;33461.695;None;None;None;None;0;None;None;None;None;None;None;None;0;None;0;None;None;None;40838.53;49227.875;None;None;None;None;None;None;None;None;None;None
7/MARCH/2018;None;None;None;None;None;0;44.525837;None;None;None;None;34668.684;None;None;None;None;None;None;None;0;None;0;None;None;None;0;0;None;None;None;None;None;None;None;None;None;None
8/MARCH/2018;None;None;None;None;None;0;0;None;None;None;None;65263.523;None;None;None;None;None;None;None;0;None;0;None;None;None;0;0;None;None;None;None;None;None;None;None;None;None
9/MARCH/2018;None;None;None;None;None;0;0;None;None;None;None;0;None;None;None;None;None;None;None;0;None;16682.355;None;None;None;0;0;None;None;None;None;None;None;None;None;None;None
10/MARCH/2018;None;None;None;None;None;0;0;None;None;None;None;0;None;None;None;None;None;None;None;0;None;None;None;None;None;0;0;None;None;None;None;None;None;None;None;None;None
11/MARCH/2018;None;None;None;None;None;0;0;None;None;None;None;0;None;None;None;None;None;None;None;0;None;None;None;None;None;0;0;None;None;None;None;None;None;None;None;None;None
12/MARCH/2018;None;None;None;None;None;0;344.33875;None;None;None;None;0;None;None;None;None;None;None;None;32290.824;None;None;None;None;None;0;0;None;None;None;None;None;None;None;None;None;None
13/MARCH/2018;None;None;None;None;None;0;414.70193;None;None;None;None;0;None;None;None;None;None;None;None;0;None;None;None;None;None;0;0;None;None;None;None;None;None;None;None;None;None
14/MARCH/2018;None;None;None;None;None;0;614.08484;None;None;None;None;0;None;None;None;None;None;None;None;0;None;None;None;None;None;0;0;None;None;None;None;None;None;None;None;None;None
15/MARCH/2018;None;None;None;None;None;0;762.9376;None;None;None;None;0;None;None;None;None;None;None;None;0;None;None;None;None;None;0;0;None;None;None;None;None;None;None;None;None;None
16/MARCH/2018;None;None;None;None;None;0;475.70422;None;None;None;None;0;None;None;None;None;None;None;None;0;None;None;None;None;None;0;0;None;None;None;None;None;None;None;None;None;None
17/MARCH/2018;None;None;None;None;None;0;359.95578;None;None;None;None;15604.902;None;None;None;None;None;None;None;0;None;None;None;None;None;0;0;None;None;None;None;None;None;None;None;None;None
18/MARCH/2018;None;None;None;None;None;0;169.86116;None;None;None;None;62655.36;None;None;None;None;None;None;None;0;None;None;None;None;None;0;0;None;None;None;None;None;None;None;None;None;None
19/MARCH/2018;None;None;None;None;None;0;0;None;None;None;None;63282.12;None;None;None;None;None;None;None;0;None;None;None;None;None;6882.613;0;None;None;None;None;None;None;None;None;None;None
20/MARCH/2018;None;None;None;None;None;9791.765;0.14429255;None;None;None;None;5439.396;None;None;None;None;None;None;None;0;None;None;None;None;None;18065.082;8196.276;None;None;None;None;None;None;None;None;None;None
21/MARCH/2018;None;None;None;None;None;40006.797;0.20997769;None;None;None;None;60054.043;None;None;None;None;None;None;None;0;None;None;None;None;None;0;51179.535;None;None;None;None;None;None;None;None;None;None
22/MARCH/2018;None;None;None;None;None;31372;0;None;None;None;None;64375.137;None;None;None;None;None;None;None;0;None;None;None;None;None;None;None;None;None;None;None;None;None;None;None;None;None
23/MARCH/2018;None;None;None;None;None;53174.64;0;None;None;None;None;0;None;None;None;None;None;None;None;0;None;None;None;None;None;0;0;None;None;None;None;None;None;None;None;None;None
24/MARCH/2018;None;None;None;None;None;63210.75;0;None;None;None;None;0;None;None;None;None;None;None;None;0;None;None;None;None;None;21.093498;0;None;None;None;None;None;None;None;None;None;None
25/MARCH/2018;None;None;None;None;None;63150.613;0;None;None;None;None;0;None;None;None;None;None;None;None;0;None;None;None;None;None;0;0;None;None;None;None;None;None;None;None;None;None
26/MARCH/2018;None;None;None;None;None;17625.084;0;None;None;None;None;0;None;None;None;None;None;None;None;0;None;None;None;None;None;0;0;None;None;None;None;None;None;None;None;None;None
27/MARCH/2018;None;None;None;None;None;0;0;None;None;None;None;0;None;None;None;None;None;None;None;0;None;None;None;None;None;0;0;None;None;None;None;None;None;None;None;None;None
28/MARCH/2018;None;None;None;None;None;0;0;None;None;None;None;0;None;None;None;None;None;None;None;0;None;None;None;None;None;None;None;None;None;None;None;None;None;None;None;None;None
29/MARCH/2018;None;None;None;None;None;7536.464;0;None;None;None;None;8153.1978;None;None;None;None;None;None;None;0;None;None;None;None;None;34842.684;0;None;None;None;None;None;None;None;None;None;None
30/MARCH/2018;None;None;None;None;None;53403.164;0;None;None;None;None;84653.04;None;None;None;None;None;None;None;0;None;None;None;None;None;39289.98;0;None;None;None;None;None;None;None;None;None;None
31/MARCH/2018;None;None;None;None;None;26996.574;0;None;None;None;None;84978.71;None;None;None;None;None;None;None;0;None;None;None;None;None;49100.125;0;None;None;None;None;None;None;None;None;None;None
1/APRIL/2018;None;None;None;None;None;0;0;None;None;None;None;85118.914;None;None;None;None;None;None;None;0;None;None;None;None;None;60970.16;0;None;None;None;None;None;None;None;None;None;None
2/APRIL/2018;None;None;None;None;None;0;0;None;None;None;None;65715.125;None;None;None;None;None;None;None;0;None;None;None;None;None;10583.24;0;None;None;None;None;None;None;None;None;None;None
3/APRIL/2018;None;None;None;None;None;0;0;None;None;None;None;7275.244;None;None;None;None;None;None;None;0;None;None;None;None;None;0;0;None;None;None;None;None;None;None;None;None;None
4/APRIL/2018;None;None;None;None;None;0;0;None;None;None;None;70833.2;None;None;None;None;None;None;None;0;None;None;None;None;None;None;None;None;None;None;None;None;None;None;None;None;None
5/APRIL/2018;None;None;None;None;None;0;0;None;None;None;None;84007.695;None;None;None;None;None;None;None;0;None;None;None;None;None;None;None;None;None;None;None;None;None;None;None;None;None
6/APRIL/2018;None;None;None;None;None;0;0;None;None;None;None;62459.58;None;None;None;None;None;None;None;0;None;None;None;None;None;None;None;None;None;None;None;None;None;None;None;None;None
